timestamp_s,accel_x_g,accel_y_g,accel_z_g,speed_kmh,gps_lat,gps_lon,gps_speed_kmh
98.78,0.04315,0.02456,0.00037,44.67,,,
98.79,0.01793,0.01377,0.07589,45.51,,,
98.8,0.07964,0.03484,0.09803,45.01,,,
98.81,0.06618,0.03468,0.05185,44.93,,,
98.82000000000001,0.04749,0.02178,-0.04057,44.64,,,
98.83,0.06363,0.0142,0.01886,45.13,,,
98.84,0.1136,0.04169,0.02004,45.16,,,
98.85000000000001,0.12634,0.05429,-0.04009,44.67,,,
98.86,0.13553,0.04049,-0.03368,44.96,,,
98.87,0.15176,0.02647,-0.03785,44.9,,,
98.88,0.11571,0.03502,-0.0764,45.08,,,
98.89,0.1087,0.06439,-0.01056,44.66,,,
98.9,0.10435,0.04483,0.04174,45.38,,,
98.91,0.10507,0.00606,0.00636,45.27,,,
98.92,0.10155,0.00101,-0.01775,44.89,,,
98.93,0.09172,0.02895,-0.01419,44.94,,,
98.94,0.07581,0.06672,0.06477,44.96,,,
98.95,0.0581,0.06224,0.10396,44.77,,,
98.96000000000001,0.07455,0.03116,0.00293,44.87,,,
98.97,0.09454,0.02916,-0.03427,44.92,,,
98.98,0.12704,0.03561,-0.06946,45.48,,,
98.99000000000001,0.14082,0.04316,-0.04017,45.28,,,
99.0,0.12604,0.02885,0.06634,45.28,59.3386726,18.0766821,45.1
99.01,0.15927,0.02649,0.02365,45.11,,,
99.02,0.1173,0.03673,-0.06376,44.66,,,
99.03,0.03377,0.04018,0.00722,44.99,,,
99.04,0.05998,0.0207,0.02442,45.29,,,
99.05,0.1093,0.00367,-0.05674,44.62,,,
99.06,0.11626,0.01707,-0.06349,45.19,,,
99.07000000000001,0.09992,0.02713,-0.0128,45.7,,,
99.08,0.10827,0.03217,0.07061,45.32,,,
99.09,0.09915,0.03261,0.08132,45.42,,,
99.10000000000001,0.05436,0.04363,0.04084,45.07,,,
99.11,0.05098,0.04744,0.01984,45.29,,,
99.12,0.08483,0.04857,0.04623,44.78,,,
99.13,0.10499,0.04143,0.08094,45.24,,,
99.14,0.07287,0.04533,0.00026,45.2,,,
99.15,0.02568,0.0571,-0.17268,45.09,,,
99.16,0.02648,0.05403,-0.13579,45.39,,,
99.17,0.0221,0.05131,0.01818,44.84,,,
99.18,0.05919,0.0332,0.00994,44.94,,,
99.19,0.1064,0.03937,-0.03169,45.03,,,
99.2,0.11481,0.02603,0.0345,44.69,,,
99.21000000000001,0.06143,0.01024,0.07586,45.07,,,
99.22,0.03848,0.00321,0.0761,44.48,,,
99.23,0.05875,0.02665,0.00817,45.31,,,
99.24000000000001,0.06702,0.04137,-0.06202,45.01,,,
99.25,0.04678,0.02583,-0.03633,44.84,,,
99.26,0.05337,0.01739,0.01863,44.75,,,
99.27,0.05676,0.02125,0.01258,44.93,,,
99.28,0.05342,0.0399,0.01525,45.21,,,
99.29,0.0668,0.03404,0.00647,45.16,,,
99.3,0.05954,0.03592,0.03507,44.79,,,
99.31,0.08716,0.04558,0.0657,44.75,,,
99.32000000000001,0.13292,0.06304,-0.00798,45.2,,,
99.33,0.12689,0.06436,-0.08742,44.78,,,
99.34,0.11847,0.05254,-0.06965,45.02,,,
99.35000000000001,0.10475,0.03465,-0.03182,45.04,,,
99.36,0.07354,0.02783,0.05207,45.09,,,
99.37,0.04942,0.0221,0.07673,45.26,,,
99.38,0.04826,0.02856,0.01451,44.62,,,
99.39,0.08567,0.03157,-0.02025,44.43,,,
99.4,0.12934,0.02667,-0.04403,44.83,,,
99.41,0.15901,0.01335,0.00691,45.54,,,
99.42,0.13018,0.01252,0.02709,45.61,,,
99.43,0.08399,0.02479,-0.01348,45.55,,,
99.44,0.07524,0.04811,0.01022,44.94,,,
99.45,0.05474,0.04773,0.00272,44.47,,,
99.46000000000001,0.07559,0.03769,-0.0707,44.3,,,
99.47,0.09014,0.02498,0.00215,44.82,,,
99.48,0.06069,0.01871,0.03224,44.94,,,
99.49000000000001,0.08599,0.0374,-0.00839,45.39,,,
99.5,0.09313,0.05311,0.03289,45.26,,,
99.51,0.11931,0.04637,-0.00093,45.07,,,
99.52,0.15068,0.0277,-0.06983,44.73,,,
99.53,0.15556,0.01947,-0.0143,44.71,,,
99.54,0.12675,0.02884,0.08634,45.08,,,
99.55,0.10007,0.03868,0.08302,45.21,,,
99.56,0.0594,0.06258,0.03123,45.12,,,
99.57000000000001,0.04127,0.05687,-0.02345,44.69,,,
99.58,0.06136,0.03306,-0.03111,45.2,,,
99.59,0.07064,-0.00553,-0.07862,45.13,,,
99.60000000000001,0.08574,-0.00054,-0.10665,44.68,,,
99.61,0.11198,0.02133,-0.01894,44.76,,,
99.62,0.1139,0.03692,0.0345,45.21,,,
99.63,0.09102,0.05444,-0.00855,44.93,,,
99.64,0.05407,0.04201,-0.01567,45.48,,,
99.65,0.05949,0.04211,-0.02605,45.15,,,
99.66,0.08346,0.04149,0.02965,44.85,,,
99.67,0.12156,0.04546,0.08413,45.0,,,
99.68,0.12506,0.03877,0.06384,45.02,,,
99.69,0.05615,0.03554,0.04509,44.78,,,
99.7,0.03578,0.0144,-0.02149,44.73,,,
99.71000000000001,0.03215,0.02815,-0.11201,45.21,,,
99.72,0.05381,0.05741,-0.01112,45.25,,,
99.73,0.08991,0.05011,0.0908,45.18,,,
99.74000000000001,0.13877,0.02185,0.0146,45.45,,,
99.75,0.11558,-0.00602,-0.02919,44.84,,,
99.76,0.06572,0.02345,-0.0334,45.5,,,
99.77,0.03681,0.04952,-0.04236,44.73,,,
99.78,0.00572,0.05657,-0.01303,44.7,,,
99.79,0.04437,0.02475,0.03742,44.47,,,
99.8,0.06274,0.0153,0.08009,44.87,,,
99.81,0.06332,0.02509,0.0299,44.85,,,
99.82000000000001,0.07924,0.03656,-0.04396,45.16,,,
99.83,0.10452,0.04048,0.00841,45.07,,,
99.84,0.12127,0.03883,0.00562,44.64,,,
99.85000000000001,0.09278,0.04728,-0.03578,44.88,,,
99.86,0.07305,0.04439,0.03088,44.89,,,
99.87,0.13785,0.04644,0.03765,44.47,,,
99.88,0.12523,0.0528,-0.05047,44.71,,,
99.89,0.10719,0.04551,-0.01798,44.77,,,
99.9,0.12306,0.02417,0.00281,45.43,,,
99.91,0.08159,0.01044,0.03676,45.06,,,
99.92,0.06845,0.01914,0.0324,45.2,,,
99.93,0.074,0.02557,-0.0098,44.55,,,
99.94,0.04171,0.03009,-0.01553,45.36,,,
99.95,0.04381,0.03615,0.04872,45.39,,,
99.96000000000001,0.03817,0.03059,0.01807,44.4,,,
99.97,0.06671,0.02607,-0.04005,44.79,,,
99.98,0.10583,0.04468,-0.0811,45.15,,,
99.99000000000001,0.12209,0.06305,-0.01563,45.19,,,
100.0,0.10942,0.07035,0.0676,44.8,59.3387972,18.0768972,43.3
100.01,0.15262,0.04278,0.05907,44.91,,,
100.02,0.22148,0.01094,0.01671,44.82,,,
100.03,0.17304,0.03532,0.02846,45.03,,,
100.04,0.09591,0.04416,-0.02175,45.36,,,
100.05,0.05772,0.0332,-0.03517,44.77,,,
100.06,0.09245,0.01191,-0.00112,45.3,,,
100.07000000000001,0.14599,0.01218,-0.02554,44.77,,,
100.08,0.17348,0.02188,-0.01867,44.75,,,
100.09,0.10054,0.02477,0.00656,45.25,,,
100.10000000000001,0.07976,0.0368,-0.02213,45.28,,,
100.11,0.12686,0.04245,0.03433,45.26,,,
100.12,0.08982,0.05148,0.05847,44.61,,,
100.13,0.02615,0.03488,0.01979,44.86,,,
100.14,0.05563,0.04269,0.0372,45.25,,,
100.15,0.12483,0.03054,-0.00034,45.01,,,
100.16,0.11339,0.01949,-0.04192,44.68,,,
100.17,0.05359,0.02386,-0.03291,45.14,,,
100.18,0.0398,0.03868,-0.03537,44.79,,,
100.19,0.08115,0.05442,-0.04356,45.54,,,
100.2,0.13405,0.05657,-0.03819,45.46,,,
100.21000000000001,0.09495,0.02751,-0.04221,45.18,,,
100.22,0.05583,0.00797,0.0282,45.41,,,
100.23,0.05379,0.02211,0.08879,45.02,,,
100.24000000000001,0.10085,0.04636,0.08573,45.23,,,
100.25,0.07706,0.07603,0.04001,45.44,,,
100.26,0.07573,0.06284,-0.01068,45.07,,,
100.27,0.11133,0.03875,-0.02639,44.92,,,
100.28,0.08275,0.01519,0.0163,44.49,,,
100.29,0.04684,-0.00121,-0.0207,44.98,,,
100.3,0.03953,0.01268,-0.02074,45.25,,,
100.31,0.10369,0.02657,-0.00935,45.28,,,
100.32000000000001,0.10898,0.03577,-0.03254,45.15,,,
100.33,0.07613,0.0433,0.00674,44.84,,,
100.34,0.07514,0.02933,0.03381,44.41,,,
100.35000000000001,0.07192,0.02302,-0.06589,44.85,,,
100.36,0.0647,0.03141,-0.02779,44.91,,,
100.37,0.01637,0.04257,0.0432,44.91,,,
100.38,0.02326,0.05156,0.05988,45.19,,,
100.39,0.05219,0.05175,0.02908,45.6,,,
100.4,0.07046,0.03279,-0.02385,45.04,,,
100.41,0.04651,0.04744,-0.04291,44.93,,,
100.42,0.05251,0.04362,-0.00288,44.92,,,
100.43,0.01762,0.03977,-0.00132,45.04,,,
100.44,0.05505,0.03996,-0.0017,44.75,,,
100.45,0.11752,0.04114,0.00217,45.04,,,
100.46000000000001,0.11712,0.03107,-0.04938,45.14,,,
100.47,0.08352,0.01694,-0.03224,45.06,,,
100.48,0.06414,0.02443,0.01321,45.14,,,
100.49000000000001,0.06702,0.03543,0.03967,45.13,,,
100.5,0.1373,0.01962,0.08452,44.47,,,
100.51,0.1801,0.02361,0.07346,45.19,,,
100.52,0.14697,0.03325,0.003,44.8,,,
100.53,0.09416,0.03585,-0.03799,44.67,,,
100.54,0.0478,0.03279,-0.04536,44.67,,,
100.55,0.05389,0.03312,-0.02036,45.13,,,
100.56,0.06666,0.03425,0.01826,44.93,,,
100.57000000000001,0.04342,0.04113,-0.02827,44.5,,,
100.58,0.0703,0.04515,-0.02926,45.14,,,
100.59,0.0701,0.05149,-0.02047,44.57,,,
100.60000000000001,0.08409,0.02766,-0.03463,45.04,,,
100.61,0.10363,0.02144,-0.01036,45.07,,,
100.62,0.08712,0.0178,0.02149,45.27,,,
100.63,0.10185,0.04005,0.04713,45.53,,,
100.64,0.1821,0.05598,0.09804,44.59,,,
100.65,0.18752,0.05653,-0.00595,44.98,,,
100.66,0.1138,0.0405,-0.11507,44.92,,,
100.67,0.0745,0.02834,-0.01137,45.13,,,
100.68,0.07037,0.02354,0.0922,45.06,,,
100.69,0.04656,0.02793,0.03891,44.89,,,
100.7,0.0261,0.02615,-0.01402,44.87,,,
100.71000000000001,0.07062,0.03185,-0.04438,44.67,,,
100.72,0.10925,0.04253,-0.04169,45.3,,,
100.73,0.11958,0.03595,-0.04681,45.14,,,
100.74000000000001,0.09415,0.03282,0.02933,45.28,,,
100.75,0.05477,0.03593,0.10674,44.91,,,
100.76,0.12796,0.05705,0.02199,44.8,,,
100.77,0.16776,0.05602,-0.08632,44.68,,,
100.78,0.13028,0.02983,-0.05213,45.11,,,
100.79,0.09501,0.01526,-0.01915,44.69,,,
100.8,0.05797,0.01785,0.02006,45.55,,,
100.81,0.0895,0.02499,0.0613,44.61,,,
100.82000000000001,0.0963,0.02221,0.04787,45.08,,,
100.83,0.06322,0.0311,0.01615,45.47,,,
100.84,0.01853,0.03398,-0.02276,45.18,,,
100.85000000000001,-0.03157,0.04585,-0.03371,45.05,,,
100.86,-0.00267,0.04427,0.02019,44.71,,,
100.87,0.08287,0.04597,-0.00315,44.59,,,
100.88,0.12586,0.04038,-0.0599,45.23,,,
100.89,0.10935,0.03206,-0.02002,45.45,,,
100.9,0.04277,0.02548,-0.01576,44.87,,,
100.91,0.05207,0.04118,0.04823,44.66,,,
100.92,0.07789,0.05134,0.04807,44.26,,,
100.93,0.16107,0.04553,0.02458,44.71,,,
100.94,0.13627,0.02101,0.04123,44.97,,,
100.95,0.11258,-0.00249,0.03305,45.48,,,
100.96000000000001,0.09375,0.0066,-0.01686,45.2,,,
100.97,0.11414,0.04027,-0.02586,45.09,,,
100.98,0.14669,0.04402,-0.05685,44.88,,,
100.99000000000001,0.10675,0.05129,-0.07267,44.83,,,
101.0,0.05115,0.03441,0.01003,45.42,59.3388341,18.0770303,44.1
101.01,0.08483,0.04972,0.04424,45.06,,,
101.02,0.09247,0.05556,0.04204,44.37,,,
101.03,0.07086,0.04684,0.01644,44.8,,,
101.04,0.06218,0.02461,-0.03702,44.74,,,
101.05,0.06555,0.01971,-0.0129,44.84,,,
101.06,0.07697,0.03533,0.01916,45.17,,,
101.07000000000001,0.03712,0.0404,0.00871,44.97,,,
101.08,0.10511,0.04728,0.01148,44.98,,,
101.09,0.15268,0.03474,-0.01013,45.39,,,
101.10000000000001,0.18626,0.03799,-0.03491,44.79,,,
101.11,0.15509,0.04074,0.06269,45.56,,,
101.12,0.05812,0.03226,0.06414,44.8,,,
101.13,0.04709,0.0225,-0.02263,45.03,,,
101.14,0.08219,0.01389,-0.01223,44.92,,,
101.15,0.04158,0.014,0.00447,45.04,,,
101.16,0.02378,0.02295,-0.01369,45.13,,,
101.17,0.01661,0.03377,-0.04561,45.13,,,
101.18,0.01585,0.03521,-0.04891,44.77,,,
101.19,0.0248,0.0385,0.01459,44.66,,,
101.2,0.1065,0.05715,0.07701,45.75,,,
101.21000000000001,0.14371,0.06448,0.02582,44.85,,,
101.22,0.12104,0.0379,0.01222,45.21,,,
101.23,0.07043,0.02473,-0.00731,44.52,,,
101.24000000000001,0.03151,0.03001,-0.03591,44.92,,,
101.25,0.08527,0.03907,-0.00612,44.96,,,
101.26,0.13304,0.03993,0.03044,45.14,,,
101.27,0.08589,0.03017,0.00126,44.18,,,
101.28,0.0438,0.04195,-0.00423,45.05,,,
101.29,0.00841,0.05512,-0.06026,44.66,,,
101.3,0.01835,0.02799,-0.05649,45.1,,,
101.31,0.06605,0.00078,0.01337,44.69,,,
101.32000000000001,0.06025,0.00635,-0.00716,44.74,,,
101.33,0.02462,0.02979,0.03651,44.92,,,
101.34,0.07359,0.04544,0.06117,44.68,,,
101.35000000000001,0.1017,0.03938,0.03221,44.86,,,
101.36,0.11496,0.01443,-0.02756,44.64,,,
101.37,0.1331,0.02268,-0.03602,44.45,,,
101.38,0.12162,0.04383,-0.02628,45.31,,,
101.39,0.08317,0.05035,0.00842,44.61,,,
101.4,0.00978,0.03412,0.01801,44.95,,,
101.41,0.03953,0.04517,0.04861,45.23,,,
101.42,0.11392,0.05728,0.02648,44.82,,,
101.43,0.12911,0.05221,-0.0146,44.75,,,
101.44,0.08184,0.03013,-0.00635,45.07,,,
101.45,0.11219,0.01977,-0.04663,45.34,,,
101.46000000000001,0.14698,0.02774,-0.12387,44.65,,,
101.47,0.15062,0.01945,-0.02471,44.95,,,
101.48,0.13918,0.03048,0.06887,44.48,,,
101.49000000000001,0.07958,0.04253,0.02009,44.88,,,
101.5,0.05456,0.04763,0.0145,45.01,,,
101.51,0.06595,0.04089,0.02809,44.74,,,
101.52,0.0704,0.02292,0.0542,44.86,,,
101.53,0.112,0.04993,0.01461,44.58,,,
101.54,0.15105,0.05915,-0.02333,45.02,,,
101.55,0.11731,0.03765,0.00907,45.32,,,
101.56,0.08322,0.00635,-0.04158,44.67,,,
101.57000000000001,0.08819,0.01911,-0.13334,44.81,,,
101.58,0.12221,0.04549,-0.02227,45.15,,,
101.59,0.10396,0.05159,0.09882,45.36,,,
101.60000000000001,0.13746,0.03368,-0.0098,44.55,,,
101.61,0.197,0.0213,-0.04673,44.95,,,
101.62,0.13184,0.03059,0.03177,45.08,,,
101.63,0.07596,0.0403,0.08154,44.97,,,
101.64,0.07475,0.04116,0.09347,44.26,,,
101.65,0.09755,0.04112,0.00629,45.15,,,
101.66,0.14209,0.04169,-0.05714,45.46,,,
101.67,0.15058,0.02371,-0.00842,45.03,,,
101.68,0.13021,0.01137,0.02631,44.69,,,
101.69,0.08079,0.01883,-0.0229,44.85,,,
101.7,0.07409,0.04687,-0.07189,45.53,,,
101.71000000000001,0.07796,0.05535,-0.03249,45.27,,,
101.72,0.09523,0.06002,0.07883,45.19,,,
101.73,0.10008,0.04167,-0.00175,45.11,,,
101.74000000000001,0.07566,0.02258,-0.07374,44.8,,,
101.75,0.08661,0.03402,0.04006,44.94,,,
101.76,0.09769,0.03333,0.03117,44.98,,,
101.77,0.13098,0.0215,0.00784,45.16,,,
101.78,0.11438,0.01215,0.05113,45.45,,,
101.79,0.07747,0.0081,-0.02667,45.34,,,
101.8,0.07434,0.0096,-0.08857,44.57,,,
101.81,0.10009,0.03985,0.01259,45.07,,,
101.82000000000001,0.10765,0.05926,0.04054,45.22,,,
101.83,0.14707,0.05766,0.02789,45.19,,,
101.84,0.17747,0.04822,-0.02302,44.81,,,
101.85000000000001,0.12574,0.04923,-0.09789,45.87,,,
101.86,0.04886,0.05217,-0.07533,44.62,,,
101.87,0.07419,0.04585,-0.00473,44.68,,,
101.88,0.10676,0.02904,0.00274,45.07,,,
101.89,0.06686,0.01256,0.03397,45.64,,,
101.9,0.02499,0.01184,0.06578,44.75,,,
101.91,0.10101,0.01783,0.11152,44.92,,,
101.92,0.10378,0.03761,0.05818,45.32,,,
101.93,0.01837,0.04254,-0.0772,44.99,,,
101.94,-0.00661,0.04134,-0.02213,44.9,,,
101.95,0.06588,0.02762,0.08146,45.17,,,
101.96000000000001,0.17558,0.02526,0.00536,45.08,,,
101.97,0.12284,0.0374,-0.0508,45.31,,,
101.98,0.02585,0.0392,-0.05522,45.39,,,
101.99000000000001,-0.00528,0.02772,-0.05992,45.09,,,
102.0,0.04999,0.02215,-0.03849,45.09,59.3389553,18.0771783,46.2
102.01,0.10249,0.03259,-0.00081,45.06,,,
102.02,0.10573,0.05193,0.03909,45.15,,,
102.03,0.10648,0.05808,0.08537,45.02,,,
102.04,0.07805,0.03687,-0.00384,45.0,,,
102.05,0.05889,0.03706,-0.07185,45.36,,,
102.06,0.05857,0.02344,-0.01878,45.45,,,
102.07000000000001,0.07292,0.03292,0.06231,44.55,,,
102.08,0.07648,0.03975,0.10068,45.0,,,
102.09,0.08944,0.03627,0.05596,44.79,,,
102.10000000000001,0.1007,0.02234,-0.00791,44.91,,,
102.11,0.07146,0.02006,-0.02702,45.12,,,
102.12,6e-05,0.03047,-0.02176,45.2,,,
102.13,-0.00785,0.02898,-0.0581,44.97,,,
102.14,0.05072,0.02203,-0.02436,44.43,,,
102.15,0.13056,0.03011,-0.03995,44.71,,,
102.16,0.14241,0.0526,-0.07048,45.27,,,
102.17,0.10258,0.05241,-0.01828,44.18,,,
102.18,0.01022,0.05599,0.00917,45.36,,,
102.19,-0.03414,0.03941,0.04907,45.16,,,
102.2,0.0232,0.02799,0.06246,45.39,,,
102.21000000000001,0.07897,0.02256,0.01897,44.94,,,
102.22,0.13283,0.03313,0.04987,44.38,,,
102.23,0.16743,0.03692,0.04724,45.13,,,
102.24000000000001,0.15515,0.04601,-0.00366,45.38,,,
102.25,0.08793,0.05529,-0.01713,45.28,,,
102.26,0.04275,0.04303,-0.02653,44.8,,,
102.27,0.0677,0.02466,0.0008,45.03,,,
102.28,0.08989,0.02118,-0.00334,44.84,,,
102.29,0.11014,0.03427,-0.06361,44.75,,,
102.3,0.1145,0.04757,-0.0501,45.29,,,
102.31,0.1129,0.03719,-0.03394,44.64,,,
102.32000000000001,0.09544,0.0319,0.00244,44.73,,,
102.33,0.08451,0.0418,0.09445,44.67,,,
102.34,0.09675,0.0283,0.08267,44.55,,,
102.35000000000001,0.09046,0.02747,-0.05291,45.04,,,
102.36,0.09008,0.02723,-0.01341,45.35,,,
102.37,0.10056,0.03144,0.02657,44.94,,,
102.38,0.09375,0.01726,-0.04205,44.55,,,
102.39,0.07296,0.03671,-0.05164,45.25,,,
102.4,0.06853,0.04059,-0.01259,45.51,,,
102.41,0.10054,0.05025,0.02433,44.81,,,
102.42,0.05527,0.05184,0.03995,44.86,,,
102.43,0.0481,0.03398,0.03039,45.15,,,
102.44,0.11088,0.03109,0.03428,45.49,,,
102.45,0.15474,0.03542,0.00693,44.84,,,
102.46000000000001,0.15597,0.03235,-0.01599,44.6,,,
102.47,0.09485,0.03762,0.01442,45.19,,,
102.48,0.09509,0.04247,-0.02264,45.24,,,
102.49000000000001,0.12255,0.04774,-0.07209,45.0,,,
102.5,0.11062,0.03263,0.01416,44.83,,,
102.51,0.06915,0.00835,0.07817,45.3,,,
102.52,0.05705,0.01757,0.03697,45.16,,,
102.53,0.06684,0.05944,0.02808,44.77,,,
102.54,0.08291,0.07156,-0.07362,45.01,,,
102.55,0.14694,0.054,-0.08093,44.59,,,
102.56,0.1326,0.02438,0.01621,45.21,,,
102.57000000000001,0.09031,0.01436,0.04237,44.92,,,
102.58,0.07788,0.03048,-0.00248,44.87,,,
102.59,0.0592,0.03767,0.00554,44.99,,,
102.60000000000001,0.08489,0.02171,0.04842,45.01,,,
102.61,0.12786,0.00383,0.05458,45.27,,,
102.62,0.1095,0.01452,-0.03431,45.18,,,
102.63,0.08884,0.02529,-0.08474,44.95,,,
102.64,0.11444,0.04626,0.06624,45.23,,,
102.65,0.15807,0.04169,0.04254,45.12,,,
102.66,0.11818,0.0374,-0.08901,44.87,,,
102.67,0.05353,0.04818,-0.03452,44.96,,,
102.68,0.04024,0.04488,0.0657,44.96,,,
102.69,0.08361,0.04641,0.04818,45.15,,,
102.7,0.12905,0.03825,-0.05876,44.89,,,
102.71000000000001,0.05226,0.02936,-0.06835,44.88,,,
102.72,0.03397,0.03728,0.0584,45.59,,,
102.73,0.07666,0.04712,0.02394,45.28,,,
102.74000000000001,0.06374,0.0479,-0.03254,44.77,,,
102.75,0.08109,0.02897,0.01353,45.17,,,
102.76,0.09796,0.03174,0.00745,45.04,,,
102.77,0.08565,0.03365,-0.02898,45.12,,,
102.78,0.07155,0.03392,0.05601,45.04,,,
102.79,0.08314,0.03327,0.05071,45.36,,,
102.8,0.10797,0.02972,-0.05713,45.1,,,
102.81,0.08784,0.02408,-0.06187,44.98,,,
102.82000000000001,0.05158,0.02924,0.00934,45.31,,,
102.83,0.01545,0.03962,0.0763,45.07,,,
102.84,0.02854,0.04275,-0.01089,45.04,,,
102.85000000000001,0.07531,0.03568,-0.06106,45.09,,,
102.86,0.09277,0.0253,0.03099,44.97,,,
102.87,0.09079,0.02221,0.06202,45.0,,,
102.88,0.11746,0.03044,-0.00068,44.82,,,
102.89,0.15321,0.04963,0.0299,44.77,,,
102.9,0.1041,0.05234,-0.02915,44.7,,,
102.91,0.06314,0.04347,-0.09571,44.58,,,
102.92,0.033,0.04598,-0.06886,44.74,,,
102.93,0.02412,0.03934,-0.03444,44.95,,,
102.94,0.04128,0.03699,0.03749,45.03,,,
102.95,0.0339,0.02432,0.03886,44.92,,,
102.96000000000001,0.02739,0.02032,0.02245,44.29,,,
102.97,0.11735,0.03638,0.05033,45.47,,,
102.98,0.16922,0.05002,0.0791,45.33,,,
102.99000000000001,0.11704,0.04923,0.05268,45.13,,,
103.0,0.10032,0.03742,0.06732,45.57,59.3390184,18.0773079,45.8
103.01,0.12581,0.02602,0.01049,44.71,,,
103.02,0.15109,0.03697,-0.06367,45.57,,,
103.03,0.12626,0.04183,-0.11155,44.71,,,
103.04,0.10532,0.02765,-0.04543,45.07,,,
103.05,0.13269,0.01359,0.03416,44.62,,,
103.06,0.06768,0.0259,-0.03347,45.0,,,
103.07000000000001,0.06413,0.05232,-0.09755,45.12,,,
103.08,0.0956,0.04985,-0.02363,44.95,,,
103.09,0.11827,0.03733,0.05775,45.21,,,
103.10000000000001,0.17384,0.01577,0.00424,45.03,,,
103.11,0.12514,0.03195,0.03198,44.84,,,
103.12,0.07914,0.04644,0.08371,44.83,,,
103.13,0.07408,0.03847,0.01638,45.24,,,
103.14,0.08554,0.03411,-0.03779,44.8,,,
103.15,0.11825,0.03394,-0.04782,45.27,,,
103.16,0.1234,0.0356,-0.00523,45.37,,,
103.17,0.10838,0.01994,0.00363,44.5,,,
103.18,0.06105,0.02657,-0.05803,45.34,,,
103.19,0.02474,0.03757,0.02822,45.62,,,
103.2,0.02677,0.04936,0.05517,45.08,,,
103.21000000000001,-0.00579,0.04004,0.00011,45.18,,,
103.22,0.04672,0.01564,0.01192,45.31,,,
103.23,0.13003,0.03375,0.00537,44.92,,,
103.24000000000001,0.1413,0.04981,0.01169,45.05,,,
103.25,0.18289,0.04203,0.01147,44.61,,,
103.26,0.1255,0.02865,-0.067,45.04,,,
103.27,0.05794,0.02387,-0.08337,45.15,,,
103.28,0.03933,0.03147,0.01608,45.15,,,
103.29,0.00965,0.04673,0.01558,45.32,,,
103.3,0.01293,0.04496,-0.01609,44.77,,,
103.31,0.04761,0.03186,-0.01922,44.84,,,
103.32000000000001,0.08421,0.02119,-0.02844,45.57,,,
103.33,0.06766,0.03783,0.01597,44.95,,,
103.34,0.07061,0.03573,0.08295,45.06,,,
103.35000000000001,0.11669,0.0377,0.06381,44.98,,,
103.36,0.12862,0.0243,0.05065,44.75,,,
103.37,0.08769,0.02983,0.06746,45.49,,,
103.38,0.06788,0.03778,0.04259,44.84,,,
103.39,0.00514,0.02399,-0.03065,44.66,,,
103.4,0.04436,0.01202,-0.15609,44.86,,,
103.41,0.10582,0.01198,-0.07852,44.4,,,
103.42,0.07239,0.04334,0.07204,44.8,,,
103.43,0.02953,0.05638,-0.00487,44.71,,,
103.44,0.08615,0.04146,-0.0783,45.19,,,
103.45,0.14383,0.04677,0.00887,44.8,,,
103.46000000000001,0.12329,0.0577,0.02728,45.27,,,
103.47,0.11019,0.05515,-0.01508,45.42,,,
103.48,0.08835,0.04503,0.00057,45.23,,,
103.49000000000001,0.04868,0.03056,0.08836,44.94,,,
103.5,0.02779,0.04886,0.06072,45.04,,,
103.51,0.02822,0.04936,-0.07652,44.54,,,
103.52,0.08597,0.02853,0.00973,44.96,,,
103.53,0.09895,0.01095,0.08935,44.74,,,
103.54,0.07376,0.02805,-0.04792,45.21,,,
103.55,0.08541,0.04796,-0.11251,45.77,,,
103.56,0.14457,0.04367,-0.02735,45.15,,,
103.57000000000001,0.15258,0.02341,0.00765,44.4,,,
103.58,0.10715,0.01777,0.06005,44.89,,,
103.59,0.10489,0.02035,0.09586,45.04,,,
103.60000000000001,0.14407,0.0219,0.03301,45.03,,,
103.61,0.12367,0.03321,-0.06766,44.78,,,
103.62,0.07248,0.05711,-0.08755,45.07,,,
103.63,0.06661,0.0454,-0.05218,44.63,,,
103.64,0.0963,0.03941,0.04482,44.72,,,
103.65,0.07059,0.04699,0.05128,45.19,,,
103.66,0.00069,0.04888,0.05571,44.7,,,
103.67,0.04116,0.05089,0.02906,45.16,,,
103.68,0.08635,0.02889,-0.02872,44.59,,,
103.69,0.1384,0.02879,-0.07198,45.53,,,
103.7,0.16133,0.03663,-0.29555,44.77,,,
103.71000000000001,0.09733,0.05526,-0.5258,44.93,,,
103.72,0.08645,0.00415,0.30444,45.1,,,
103.73,0.21621,0.01039,0.43339,44.83,,,
103.74000000000001,0.13258,0.06561,0.35973,45.04,,,
103.75,0.10437,0.03537,0.2546,45.17,,,
103.76,0.03158,0.03823,0.0844,45.29,,,
103.77,0.03767,0.03649,-0.09127,45.24,,,
103.78,0.07272,0.03414,-0.17559,44.95,,,
103.79,0.10581,0.04678,-0.2067,44.96,,,
103.8,0.15747,0.03366,-0.12546,45.7,,,
103.81,0.20663,0.037,-0.05282,45.28,,,
103.82000000000001,0.11983,0.02902,-0.0496,44.72,,,
103.83,0.05426,0.03049,-0.03748,45.03,,,
103.84,0.04782,0.03553,0.01823,44.9,,,
103.85000000000001,0.05462,0.0454,0.04569,44.96,,,
103.86,0.07652,0.04667,0.08058,44.63,,,
103.87,0.11806,0.0384,0.05104,44.88,,,
103.88,0.11357,0.02862,-0.01377,45.54,,,
